"x" "y"
-1.21500333343135 36.8237560503336
1.43201608688163 38.4327259267649
1.98928333326332 40.3992446646254
8.39785666665267 43.1702483407016
14.1098459420649 39.4159852956952
11.7414601449428 38.7008875728368
11.7414601449428 37.1813049117627
13.8312123188741 36.0192711121179
16.0602813044008 35.4829478199741
17.8713998551413 38.3433387114076
18.9859343479047 38.2539514960503
21.4936369566222 35.4829478199741
24.2799731885307 35.8404966814033
28.5987943479887 35.4829478199741
34.8680508697826 35.9298838967606
35.1466844929735 34.7678500971157
33.4748827538284 31.8180719903249
30.9671801451108 31.9968464210395
29.4346952175612 31.2817486981811
23.722705942149 33.0694930053271
21.4936369566222 33.5164290821136
19.6825184058818 33.0694930053271
18.8466175363092 31.9074592056822
18.5679839131184 31.1923614828238
16.7568653623779 32.2650080671114
13.5525786956832 33.0694930053271
10.9055592753703 34.0527523742573
11.7414601449428 35.4829478199741
9.79102478260689 37.7176282039065
8.25853985505725 37.0919176964054
4.91493637676716 37.27069212712
-0.239785652263415 36.3768199735471
-2.1902210145993 36.1086583274752
