"x" "y"
6.90636405705117 57.8625176630684
5.70667894458632 58.0712549432148
4.9868678771074 58.4365451834711
4.74693085461443 58.854019743764
5.04685213273064 59.0105727038738
4.5669780877447 59.2975864640751
4.5669780877447 59.5846002242765
4.74693085461443 59.8716139844779
4.38702532087497 60.2108120647158
4.32704106525173 60.7065631050636
4.26705680962849 61.332774945503
4.26705680962849 62.1155397460521
5.04685213273064 62.7156594264731
5.88663171145604 62.872212386583
6.48647426768847 63.133133986766
7.44622235766035 63.3679634269308
8.16603342513927 63.6549771871321
8.70589172574845 63.9158987873152
9.42570279322736 64.2811890275715
9.84559258259006 64.5942949477911
10.2654823719528 64.8291243879559
10.8053406725619 65.1683224681938
11.3451989731711 65.1683224681938
11.4651674844176 65.3248754283037
11.7650887625338 65.5857970284867
11.8850572737803 65.8989029487064
12.2449628075198 66.290285348981
12.6648525968825 66.6555755892373
13.1447266418684 67.0991423095484
13.7445691981008 67.3600639097315
13.9845062205938 67.7775384700244
14.5843487768262 68.0384600702074
15.0642228218122 68.3776581504454
15.5440968667981 68.5342111105552
16.1439394230305 68.7429483907017
16.8037662348862 68.9777778308664
17.7035300692349 69.6039896713058
18.3633568810905 69.8388191114705
19.3231049710624 70.0475563916169
19.8629632716716 70.1519250316902
20.462805827904 70.1780171917085
20.94267987289 70.4389387918915
21.6025066847456 70.5172152719464
22.442286263471 70.4911231119281
22.922160308457 70.4650309519098
23.5220028646894 70.7520447121112
23.8219241428056 71.2217035924407
24.8416564884007 71.247795752459
25.8613888339959 71.2217035924407
26.2812786233586 71.1173349523675
27.4809637358234 71.4043487125688
28.7406331039115 71.2999800724956
30.6601292838553 70.9607819922576
31.3799403513342 70.7520447121112
31.7398458850737 70.4911231119281
31.5598931182039 70.0214642315986
31.1999875844645 70.0214642315986
31.6198773738272 69.6039896713058
30.9000663063483 69.1343307909763
30.2402394944926 69.1604229509946
29.8203497051299 69.0038699908847
29.4604441713904 68.7429483907017
28.6806488482883 68.6646719106468
28.0808062920559 69.0560543109213
28.3207433145488 69.4474367111959
27.9608377808094 69.5778975112874
27.6009322470699 69.7866347914339
27.0610739464607 69.5778975112874
26.7011684127213 69.5778975112874
26.4012471346051 69.4213445511776
26.2812786233586 69.1604229509946
26.2812786233586 68.7951327107383
25.8613888339959 68.6907640706651
25.5014833002564 68.4559346305003
25.2015620221402 68.2732895103722
23.8819083984289 68.4559346305003
23.2820658421964 68.3515659904271
22.3823020078478 68.429842470482
21.5425224291224 68.7429483907017
20.8826956172667 68.76904055072
20.702742850397 68.5603032705735
21.0026641285132 68.2993816703905
20.5827743391505 68.2211051903356
19.8629632716716 68.0384600702074
18.6632781592067 68.2471973503539
18.6632781592067 67.9601835901525
18.3633568810905 67.8558149500793
17.7635143248581 67.7253541499878
17.4036087911186 67.6992619899695
16.8637504905095 67.3078795896949
16.8637504905095 67.0469579895118
15.9040024005376 66.3685618290359
15.9040024005376 66.1598245488894
15.3041598443052 65.9249951087247
15.1841913330587 65.350967588322
14.4643802655798 64.6986635878643
14.764301543696 64.5160184677362
14.524364521203 64.0463595874067
13.9245219649706 63.7332536671871
13.3846636643614 63.7332536671871
12.7248368525057 63.4984242270223
12.6648525968825 63.0809496667294
12.544884085636 62.6373829464182
12.8448053637522 62.2460005461437
12.7248368525057 61.932894625924
13.6246006868544 61.332774945503
13.0247581306219 60.9674847052467
12.8448053637522 60.8631160651735
13.1447266418684 60.393457184844
12.7248368525057 59.9498904645328
12.1849785518965 59.5585080642582
12.0050257850268 58.9583883838372
11.5251517400409 58.6713746236358
10.6253879056922 58.9062040638006
10.085529605083 58.6452824636175
9.54567130447385 58.5930981435809
9.24575002635764 58.2799922233612
8.46595470325548 57.9407941431233
7.44622235766035 57.8364255030501
