"x" "y"
-9.09389689487851 41.259798037922
-9.33635507536854 41.7518696859827
-9.24818846428125 42.210005358315
-9.22614681150943 42.3796852369567
-9.46860499199946 42.6681410306474
-9.66697986694585 42.939628836474
-9.62289656140221 43.2450526180289
-9.11593854765033 43.5504763995838
-8.58693888112663 43.6353163389046
-8.14610582569021 43.9407401204595
-7.30852302036101 43.991644084052
-6.91177327046823 43.8389321932746
-5.98602385405175 43.9068041447312
-5.50110749307169 43.7880282296821
-4.68556634051432 43.6862203024971
-3.87002518795694 43.7201562782254
-3.36306717420506 43.7031882903613
-3.01040072985592 43.5844123753121
-2.48140106333222 43.6522843267688
-2.32710949392947 43.5504763995838
-1.82015148017759 43.6013803631763
-1.18094354979478 43.4317004845347
-0.938485369304752 43.2111166423006
-0.651943883271081 43.1432446908439
-0.475610661096513 43.1093087151156
-0.056819258431914 43.0244687757948
0.0313473526553679 42.9565968243382
0.361972144232682 42.9565968243382
0.648513630266357 43.0923407272514
1.08934668570278 43.0244687757948
1.55222139391102 42.8717568850173
1.70651296331376 42.6342050549191
2.03713775489108 42.6681410306474
2.10326271320654 42.5833010913266
2.36776254646839 42.5663331034624
2.50001246309932 42.51542913987
3.0069704768512 42.8547888971532
3.33759526842851 42.6511730427832
3.60209510169036 42.413621212685
3.51392849060308 42.1421334068584
3.46984518505944 41.9215495646243
3.27147031011305 41.683997734526
3.02901212962302 41.4973498680203
2.45592915755567 41.2937340136503
2.36776254646839 41.157990110737
1.28772156064916 40.8865023049104
1.08934668570278 40.7846943777255
1.08934668570278 40.631982486948
0.979138421843672 40.4962385840347
0.71463858858182 40.3944306568497
-0.056819258431914 39.5120952879133
0.0533890054271908 39.0369916277168
0.406055449776325 38.8673117490752
0.361972144232682 38.527951991792
0.0974723109708333 38.3922080888787
-0.167027522291019 38.3413041252862
-0.387444050009228 37.9510404044105
-0.541735619411976 37.7643925379047
-0.409485702781051 37.5777446713989
-0.541735619411976 37.4250327806215
-1.04869363316386 37.374128817029
-1.35727677196935 37.3401928413007
-1.6217766052312 37.1196089990665
-1.6217766052312 36.9329611325608
-1.99648470235216 36.6105693631417
-2.19485957729855 36.5087614359567
-2.41527610501676 36.5936013752775
-2.59160932719132 36.5596653995492
-3.05448403539957 36.6614733267342
-3.89206684072876 36.5426974116851
-4.28881659062154 36.5596653995492
-4.46514981279611 36.4578574723642
-4.90598286823252 36.322113569451
-5.14844104872256 36.0675937514885
-5.32477427089712 35.9318498485752
-5.85377393742083 35.9148818607111
-6.27256534008542 36.0506257636244
-6.53706517334728 36.4069535087718
-6.60319013166274 36.7123772903267
-6.9778982287837 37.0178010718816
-7.30852302036101 37.0008330840174
-7.79343938134107 36.7972172296475
-8.01385590905928 36.7632812539192
-8.25631408954931 36.9159931446966
-8.54285557558298 36.9499291204249
-8.96164697824758 36.8141852175116
-9.24818846428125 36.8650891811041
-9.24818846428125 37.0687050354741
-9.07185524210669 37.5438086956706
-9.13798020042215 37.8662004650897
-8.9836886310194 38.1885922345087
-9.07185524210669 38.3073681495579
-9.402480033684 38.2055602223729
-9.46860499199946 38.4940160160636
-9.71106317248949 38.5788559553845
-9.66697986694585 39.1727355306301
-9.73310482526132 39.4272553485925
-9.38043838091218 39.6478391908266
-9.24818846428125 40.0550708995665
-8.9836886310194 40.8525663291821
-8.93960532547576 41.0392141956879
