x y
20.8762574754134 63.74566900886072
21.828361868159103 63.40480495740506
22.756372629828732 64.01555487161635
23.505350826329348 64.25267412344682
24.226840288103094 64.83696954566457
24.87182747424901 65.01308311278488
25.01885816395614 65.26999848225051
24.35177191096968 65.62146909556841
23.358050223359594 65.67661045697507
22.55640666719457 65.55959836272997
21.94843334428929 65.21370932539433
21.466105683336426 64.81135655094694
21.891176804658606 64.46854087211462
21.157839647774512 64.13929426087799
20.8762574754134 63.74566900886072
