x y
21.824211181717875 64.60610784859904
21.641670270007886 64.85537586840134
22.82561303513898 65.51390158199327
24.085534794724428 65.48677967009219
24.451580932140526 65.13355008878005
23.064092604729698 64.20865002505641
22.05646810508958 63.86458221018301
21.48462342777955 63.44655872586904
20.795850194184098 62.97212428425882
20.827661454978106 62.15579790406294
21.080235766749087 61.540649929776805
20.783765145348784 61.01446581538704
22.289931260483716 59.74412226880945
23.0690892319701 59.617788846359325
23.004433859746236 59.21694317415359
21.78443777567571 59.0706195434613
21.369166871233855 57.73729031513022
20.688883367804635 57.024780598870414
20.760224428387126 55.516271232548206
18.92510906093078 54.957203038255535
17.95115634340909 55.06475200897023
14.42431766641387 54.22991386363858
13.929726069151023 54.6640336435826
12.95252209811782 54.73353779211696
12.922909863635478 55.04234131412927
14.770216264565121 55.222940745842386
14.90877553555378 55.84350980136581
16.661908228764236 55.917632982138095
17.469681673584777 57.28601874965654
17.26344595818025 58.42108905628654
18.680046812752263 58.94878585172501
19.552861469509413 59.760044573217876
18.52306897914374 60.596177671278504
17.750905664341964 60.849995614520424
17.68573220511347 61.535865036340255
18.488903341282825 62.59331242281476
19.863754654255622 63.27490302190817
20.885723920164036 63.744984565069856
21.824211181717875 64.60610784859904
