x y
14.878579228800213 55.86205667422851
14.668465384696036 55.43811656943546
14.720008898887786 54.49231838262661
18.08972701089589 55.21798486726667
19.420358196826076 55.12102875258506
20.427146679517566 55.62417401416804
20.52267225557288 56.75113527313896
21.461141722186422 57.87738551738976
21.936239025859415 58.90833031224323
23.05974203013774 59.28351332893212
23.187546795991256 59.748439667493884
19.419169201208074 59.88524612492944
18.758906819479176 59.087141805704405
17.13275566965869 58.49776800848664
16.934688334886587 57.42588552115526
16.417927370240136 56.192839656146006
14.878579228800213 55.86205667422851
